unit,accident,victim,pers_inv,geo,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
NR,DERAIL,INJ,PAS,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,IT,0,0,0,0,0,1,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,NL,0,0,0,0,0,0,0,0,0,0,0,1
NR,DERAIL,INJ,PAS,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,PL,0,0,0,0,0,0,33,0,0,0,0,0
NR,DERAIL,INJ,PAS,PT,0,0,0,0,0,0,0,0,0,4,2,0
NR,DERAIL,INJ,PAS,RO,0,0,0,0,0,0,0,0,0,3,0,0
NR,DERAIL,INJ,PAS,SE,0,0,0,0,0,1,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,PAS,SK,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,PAS,TR,0,0,0,0,0,0,0,0,0,23,1,0
NR,DERAIL,INJ,PAS,UK,0,0,0,0,0,0,0,0,0,0,11,0
NR,DERAIL,INJ,TOTAL,AT,0,1,0,0,0,0,0,2,1,0,0,1
NR,DERAIL,INJ,TOTAL,BE,3,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,BG,0,13,0,8,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,CZ,0,0,0,0,0,0,5,9,0,0,0,0
NR,DERAIL,INJ,TOTAL,DE,1,0,0,0,0,0,0,1,0,1,0,0
NR,DERAIL,INJ,TOTAL,DK,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,EL,6,0,0,0,0,0,0,6,1,4,1,0
NR,DERAIL,INJ,TOTAL,ES,2,13,0,0,70,0,0,0,0,1,0,14
NR,DERAIL,INJ,TOTAL,EU28,12,27,0,8,102,2,42,18,0,0,0,0
NR,DERAIL,INJ,TOTAL,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,FR,0,0,0,0,30,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,HR,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,HU,0,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,INJ,TOTAL,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,IT,0,0,0,0,2,1,0,0,13,0,0,0
NR,DERAIL,INJ,TOTAL,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,NL,0,0,0,0,0,0,0,0,0,0,0,1
NR,DERAIL,INJ,TOTAL,NO,0,0,0,0,0,2,2,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,PL,0,0,0,0,0,0,34,0,0,0,1,0
NR,DERAIL,INJ,TOTAL,PT,0,0,0,0,0,0,0,0,0,4,2,1
NR,DERAIL,INJ,TOTAL,RO,0,0,0,0,0,0,0,0,0,4,0,0
NR,DERAIL,INJ,TOTAL,SE,0,0,0,0,0,1,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,SK,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,INJ,TOTAL,TR,0,0,0,0,0,0,0,4,2,25,5,0
NR,DERAIL,INJ,TOTAL,UK,0,0,0,0,0,0,0,0,0,0,12,0
NR,DERAIL,INJ,UA_PER,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,EU28,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UA_PER,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UNK,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UNK,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,INJ,UNK,TR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,BG,0,0,0,1,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,CZ,0,0,0,0,0,0,1,1,0,0,0,0
NR,DERAIL,KIL,EMP,DE,0,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,KIL,EMP,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,EL,2,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,ES,0,2,0,0,2,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,EU28,4,2,0,1,2,0,3,1,0,0,0,0
NR,DERAIL,KIL,EMP,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,FR,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,KIL,EMP,HR,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,KIL,EMP,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,PT,0,0,0,0,0,0,0,0,0,0,2,0
NR,DERAIL,KIL,EMP,RO,2,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,EMP,TR,0,0,0,0,0,0,0,1,0,1,1,0
NR,DERAIL,KIL,EMP,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,EU28,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,LV_USR,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,BG,0,7,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,EU28,0,7,0,0,4,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,FR,0,0,0,0,4,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,IT,0,0,0,0,0,0,0,0,30,0,0,0
NR,DERAIL,KIL,OTH,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,TR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,OTH,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,BE,1,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,EL,1,0,0,0,0,0,0,1,0,0,0,0
NR,DERAIL,KIL,PAS,ES,0,2,0,0,77,0,0,0,0,0,0,7
NR,DERAIL,KIL,PAS,EU28,2,2,0,0,80,0,2,1,0,0,0,0
NR,DERAIL,KIL,PAS,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,FR,0,0,0,0,3,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,PL,0,0,0,0,0,0,2,0,0,0,0,0
NR,DERAIL,KIL,PAS,PT,0,0,0,0,0,0,0,0,0,1,1,0
NR,DERAIL,KIL,PAS,RO,0,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,KIL,PAS,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,PAS,TR,0,0,0,0,0,0,0,0,0,8,0,0
NR,DERAIL,KIL,PAS,UK,0,0,0,0,0,0,0,0,0,0,1,0
NR,DERAIL,KIL,TOTAL,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,BE,1,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,BG,0,7,0,1,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,CZ,0,0,0,0,0,0,1,1,0,0,0,0
NR,DERAIL,KIL,TOTAL,DE,0,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,KIL,TOTAL,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,EL,3,0,0,0,0,0,0,1,0,0,0,0
NR,DERAIL,KIL,TOTAL,ES,0,4,0,0,79,0,0,0,0,0,0,7
NR,DERAIL,KIL,TOTAL,EU28,6,11,0,1,86,0,5,2,0,0,0,0
NR,DERAIL,KIL,TOTAL,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,FR,0,0,0,0,7,0,1,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,HR,0,0,0,0,0,0,1,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,IT,0,0,0,0,0,0,0,0,30,0,0,0
NR,DERAIL,KIL,TOTAL,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,PL,0,0,0,0,0,0,2,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,PT,0,0,0,0,0,0,0,0,0,1,3,0
NR,DERAIL,KIL,TOTAL,RO,2,0,0,0,0,0,0,0,0,1,0,0
NR,DERAIL,KIL,TOTAL,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,TOTAL,TR,0,0,0,0,0,0,0,1,0,9,1,0
NR,DERAIL,KIL,TOTAL,UK,0,0,0,0,0,0,0,0,0,0,1,0
NR,DERAIL,KIL,UA_PER,AT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,BE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,BG,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,CH,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,CZ,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,DE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,DK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,EL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,ES,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,EU28,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,FI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,FR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,HU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,IT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,LV,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,NL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,PL,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,RO,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,SE,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,SI,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,SK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UA_PER,UK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UNK,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UNK,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,DERAIL,KIL,UNK,TR,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,AT,0,0,1,0,0,2,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,BE,0,0,0,0,0,0,0,0,0,0,4,3
NR,LVLCROS,INJ,EMP,BG,1,0,0,0,0,0,1,1,0,1,0,0
NR,LVLCROS,INJ,EMP,CH,0,0,0,0,0,0,0,1,0,0,0,0
NR,LVLCROS,INJ,EMP,CHUNNEL,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,CZ,0,0,4,0,1,1,1,0,0,1,0,0
NR,LVLCROS,INJ,EMP,DE,3,2,0,2,2,0,3,4,4,3,5,4
NR,LVLCROS,INJ,EMP,DK,0,0,0,0,0,0,0,0,1,0,0,0
NR,LVLCROS,INJ,EMP,EE,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,EL,0,0,0,0,0,0,0,0,0,2,1,1
NR,LVLCROS,INJ,EMP,ES,0,0,0,0,0,0,0,1,0,0,0,0
NR,LVLCROS,INJ,EMP,EU28,5,3,10,8,5,5,12,13,0,0,0,0
NR,LVLCROS,INJ,EMP,FI,0,0,1,0,0,0,0,0,0,1,0,1
NR,LVLCROS,INJ,EMP,FR,0,0,1,2,0,0,0,0,0,0,1,0
NR,LVLCROS,INJ,EMP,HR,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,HU,0,1,1,1,0,0,1,0,0,0,0,0
NR,LVLCROS,INJ,EMP,IE,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,IT,0,0,0,0,0,1,0,1,0,0,0,0
NR,LVLCROS,INJ,EMP,LT,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,LU,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,LV,0,0,0,0,0,0,1,0,0,0,0,0
NR,LVLCROS,INJ,EMP,ME,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,MK,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,NL,1,0,0,0,0,1,0,0,0,1,0,0
NR,LVLCROS,INJ,EMP,NO,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,PL,0,0,2,1,2,0,3,4,6,0,2,2
NR,LVLCROS,INJ,EMP,PT,0,0,0,0,0,0,0,0,0,0,0,0
NR,LVLCROS,INJ,EMP,RO,0,0,0,0,0,0,2,0,0,0,1,0
NR,LVLCROS,INJ,EMP,SE,0,0,0,1,0,0,0,1,0,0,0,0
